timestring,pH,Temperature,PAR,LightOut,Actuators
date,,°C,µmol/m²/s,%,
07.05.2024 15:03:24.548,7.28,24.3,124,65,71
07.05.2024 15:04:26.795,7.29,24.3,112,65,71
07.05.2024 15:05:54.441,7.28,24.3,102,65,71
07.05.2024 15:11:37.144,7.28,24.3,113,65,71
07.05.2024 15:13:34.990,7.29,24.3,123,65,71
07.05.2024 15:14:58.371,7.30,24.3,135,65,71
07.05.2024 15:26:30.594,7.30,24.3,147,65,71
07.05.2024 15:41:25.456,7.30,24.3,157,65,71
07.05.2024 15:45:55.730,7.30,24.3,168,65,71
07.05.2024 15:48:52.390,7.30,24.3,180,65,71
07.05.2024 15:51:49.181,7.30,24.3,191,65,71
07.05.2024 15:59:06.247,7.30,24.3,180,65,71
07.05.2024 16:02:03.723,7.31,24.4,168,65,71
07.05.2024 16:22:22.924,7.30,24.3,157,65,71
07.05.2024 16:25:01.850,7.32,24.3,146,65,71
07.05.2024 16:27:32.746,7.31,24.3,134,65,71
07.05.2024 16:31:58.385,7.32,24.3,123,65,71
07.05.2024 16:43:21.573,7.33,24.3,134,65,71
07.05.2024 16:47:15.490,7.32,24.3,146,65,71
07.05.2024 16:52:35.602,7.32,24.2,158,65,71
07.05.2024 17:03:26.658,7.32,24.3,145,65,71
07.05.2024 17:08:00.851,7.33,24.3,133,65,71
07.05.2024 17:10:53.974,7.33,24.3,122,65,71
07.05.2024 17:20:55.467,7.33,24.3,111,65,71
07.05.2024 17:22:11.548,7.33,24.3,99,65,71
07.05.2024 17:27:42.917,7.34,24.3,110,65,71
07.05.2024 17:30:43.779,7.33,24.3,121,65,71
07.05.2024 17:33:05.487,7.33,24.3,110,65,71
07.05.2024 17:35:06.802,7.33,24.2,98,65,71
07.05.2024 17:40:54.819,7.34,24.3,110,65,71
07.05.2024 17:49:19.250,7.34,24.3,98,65,71
07.05.2024 17:50:45.862,7.33,24.3,88,65,71
07.05.2024 17:58:03.861,7.34,24.3,99,65,71
07.05.2024 17:59:23.750,7.35,24.3,111,65,71
07.05.2024 18:00:54.188,7.35,24.3,121,65,71
07.05.2024 18:05:48.509,7.34,24.3,110,65,71
07.05.2024 18:11:03.931,7.34,24.3,99,65,71
07.05.2024 18:13:50.273,7.34,24.3,88,65,71
07.05.2024 18:15:26.360,7.35,24.3,77,65,71
07.05.2024 18:18:09.331,7.35,24.3,88,65,71
07.05.2024 18:19:30.545,7.36,24.3,99,65,71
07.05.2024 18:44:13.118,7.37,24.3,88,65,71
07.05.2024 18:48:55.457,7.37,24.3,76,65,71
07.05.2024 18:52:28.148,7.37,24.3,64,65,71
07.05.2024 18:57:10.470,7.37,24.3,53,65,71
07.05.2024 19:17:19.822,7.37,24.2,41,65,71
07.05.2024 19:20:43.197,7.37,24.3,29,65,71
07.05.2024 20:15:04.799,7.40,24.3,18,65,71
07.05.2024 20:23:09.265,7.40,24.4,10,65,71
07.05.2024 20:23:14.730,7.40,24.3,10,65,71
07.05.2024 20:24:02.528,7.40,24.4,9,65,71
07.05.2024 20:24:38.444,7.40,24.3,9,65,71
07.05.2024 20:25:00.575,7.41,24.5,9,65,71
07.05.2024 20:25:17.907,7.40,24.3,9,65,71
07.05.2024 20:25:33.709,7.40,24.4,8,65,71
07.05.2024 20:26:08.424,7.40,24.3,9,65,71
07.05.2024 20:27:36.354,7.40,24.4,7,65,71
07.05.2024 20:28:57.170,7.40,24.2,6,65,71
07.05.2024 20:46:09.309,7.41,24.4,2,65,71
07.05.2024 22:34:15.200,7.46,24.2,0,65,71
07.05.2024 22:52:03.990,7.46,24.3,0,65,71
07.05.2024 23:36:55.450,7.48,24.3,0,65,79
07.05.2024 23:38:56.161,7.41,24.3,0,65,71
07.05.2024 23:39:17.259,7.29,24.3,0,65,71
07.05.2024 23:39:34.542,7.17,24.3,-0,65,71
07.05.2024 23:39:48.275,7.06,24.3,-0,65,71
07.05.2024 23:40:06.910,6.94,24.3,0,65,71
07.05.2024 23:40:28.125,6.83,24.3,0,65,71
07.05.2024 23:50:25.566,6.95,24.3,0,65,71
07.05.2024 23:54:52.589,7.06,24.3,0,65,71
07.05.2024 23:59:45.280,7.18,24.3,-1,65,71
08.05.2024 00:04:40.532,7.29,24.3,-1,65,71
08.05.2024 00:10:07.360,7.40,24.3,0,65,71
08.05.2024 00:15:55.756,7.48,24.3,-1,65,79
08.05.2024 00:18:01.184,7.41,24.3,0,65,71
08.05.2024 00:18:20.299,7.29,24.2,0,65,71
08.05.2024 00:18:35.648,7.17,24.2,0,65,71
08.05.2024 00:18:50.898,7.05,24.2,-1,65,71
08.05.2024 00:19:06.681,6.93,24.2,1,65,71
08.05.2024 00:19:31.312,6.83,24.3,0,65,71
08.05.2024 00:29:35.456,6.94,24.3,0,65,71
08.05.2024 00:33:57.145,7.04,24.3,-1,65,71
08.05.2024 00:38:38.283,7.16,24.3,0,65,71
08.05.2024 00:43:46.822,7.26,24.3,-1,65,71
08.05.2024 00:48:58.611,7.37,24.3,0,65,71
08.05.2024 01:01:35.546,7.48,24.2,0,65,71
08.05.2024 04:25:53.838,7.48,24.3,-0,0,79
08.05.2024 04:27:54.599,7.41,24.3,0,0,71
08.05.2024 04:28:11.434,7.29,24.3,0,0,71
08.05.2024 04:28:29.115,7.18,24.3,-0,0,71
08.05.2024 04:28:44.381,7.05,24.3,-1,0,71
08.05.2024 04:28:59.180,6.94,24.3,-0,0,71
08.05.2024 04:29:17.846,6.82,24.3,-1,0,71
08.05.2024 04:59:26.558,6.93,24.3,-1,0,71
08.05.2024 05:19:12.826,7.05,24.3,-1,0,71
08.05.2024 05:44:42.233,7.16,24.3,0,0,71
08.05.2024 06:17:20.803,7.26,24.3,11,0,71
08.05.2024 06:33:12.200,7.34,24.3,22,0,71
08.05.2024 06:46:14.802,7.40,24.3,34,0,71
08.05.2024 07:00:18.568,7.46,24.3,46,0,71
08.05.2024 07:08:17.216,7.49,24.2,51,0,79
08.05.2024 07:10:19.627,7.41,24.3,61,0,71
08.05.2024 07:10:38.392,7.29,24.2,62,0,71
08.05.2024 07:10:52.693,7.18,24.3,63,0,71
08.05.2024 07:11:07.358,7.05,24.3,65,0,71
08.05.2024 07:11:23.657,6.93,24.2,65,0,71
08.05.2024 07:11:44.407,6.82,24.3,67,0,71
08.05.2024 07:13:48.635,6.86,24.3,79,0,71
08.05.2024 07:14:44.552,6.74,24.3,81,0,71
08.05.2024 07:22:01.582,6.83,24.3,92,0,71
08.05.2024 07:28:56.450,6.94,24.3,103,0,71
08.05.2024 07:30:39.960,6.96,24.3,114,0,71
08.05.2024 07:33:04.789,7.00,24.3,125,0,71
08.05.2024 07:35:41.417,7.03,24.3,137,0,71
08.05.2024 07:41:31.360,7.15,24.3,148,0,71
08.05.2024 07:44:18.246,7.20,24.3,160,0,71
08.05.2024 07:45:19.559,7.22,24.3,171,0,71
08.05.2024 07:51:50.545,7.33,24.3,167,0,71
08.05.2024 07:53:52.339,7.36,24.3,178,0,71
08.05.2024 07:54:20.572,7.37,24.3,189,0,71
08.05.2024 07:54:41.836,7.37,24.3,200,0,71
08.05.2024 07:54:58.786,7.37,24.3,212,0,71
08.05.2024 07:55:14.953,7.37,24.3,224,0,71
08.05.2024 07:55:34.967,7.37,24.3,235,0,71
08.05.2024 07:57:09.697,7.39,24.3,248,0,71
08.05.2024 07:57:45.812,7.39,24.3,261,0,71
08.05.2024 08:00:01.474,7.38,24.3,272,0,71
08.05.2024 08:00:31.823,7.39,24.3,284,0,71
08.05.2024 08:01:18.904,7.37,24.3,296,0,71
08.05.2024 08:02:51.801,7.38,24.3,307,0,71
08.05.2024 08:03:23.316,7.37,24.3,319,0,71
08.05.2024 08:03:59.964,7.37,24.4,331,0,71
08.05.2024 08:06:24.292,7.35,24.3,342,0,71
08.05.2024 08:09:52.367,7.34,24.3,330,0,71
08.05.2024 08:10:14.566,7.33,24.3,318,0,71
08.05.2024 08:10:42.233,7.34,24.4,305,0,71
08.05.2024 08:11:16.114,7.33,24.3,292,0,71
08.05.2024 08:12:27.928,7.33,24.3,281,0,71
08.05.2024 08:15:48.286,7.32,24.4,292,0,71
08.05.2024 08:16:22.302,7.32,24.4,304,0,71
08.05.2024 08:16:59.318,7.31,24.4,317,0,71
08.05.2024 08:18:10.980,7.31,24.4,305,0,71
08.05.2024 08:18:19.832,7.30,24.4,292,0,71
08.05.2024 08:19:46.743,7.30,24.4,304,0,71
08.05.2024 08:20:19.676,7.30,24.4,316,0,71
08.05.2024 08:21:05.992,7.30,24.4,303,0,71
08.05.2024 08:22:42.720,7.29,24.4,291,0,71
08.05.2024 08:22:53.920,7.29,24.4,278,0,71
08.05.2024 08:23:02.286,7.28,24.4,265,0,71
08.05.2024 08:23:10.885,7.29,24.4,252,0,71
08.05.2024 08:23:23.486,7.30,24.4,240,0,71
08.05.2024 08:23:36.969,7.29,24.4,228,0,71
08.05.2024 08:24:22.820,7.28,24.2,218,0,71
08.05.2024 08:29:39.720,7.28,24.2,229,0,71
08.05.2024 08:30:00.986,7.28,24.1,241,0,71
08.05.2024 08:30:44.551,7.27,24.1,253,0,71
08.05.2024 08:32:44.446,7.28,24.1,242,0,71
08.05.2024 08:33:23.845,7.28,24.2,253,0,71
08.05.2024 08:33:41.430,7.27,24.1,266,0,71
08.05.2024 08:34:20.459,7.28,24.2,253,0,71
08.05.2024 08:34:27.792,7.28,24.2,241,0,71
08.05.2024 08:34:40.907,7.27,24.1,229,0,71
08.05.2024 08:35:13.374,7.27,24.2,218,0,71
08.05.2024 08:37:10.184,7.27,24.1,229,0,71
08.05.2024 08:37:28.618,7.28,24.2,242,0,71
08.05.2024 08:38:02.200,7.27,24.1,253,0,71
08.05.2024 08:38:19.160,7.28,24.2,264,0,71
08.05.2024 08:40:17.562,7.26,24.1,275,0,71
08.05.2024 08:42:39.338,7.27,24.2,264,0,71
08.05.2024 08:45:39.282,7.26,24.2,276,0,71
08.05.2024 08:48:04.759,7.25,24.1,289,0,71
08.05.2024 08:48:19.257,7.26,24.2,300,0,71
08.05.2024 08:48:53.924,7.26,24.2,312,0,71
08.05.2024 08:50:24.436,7.26,24.2,326,0,71
08.05.2024 08:50:38.569,7.25,24.2,338,0,71
08.05.2024 08:50:50.369,7.26,24.2,351,0,71
08.05.2024 08:51:16.201,7.26,24.2,362,0,71
08.05.2024 08:51:26.634,7.25,24.2,375,0,71
08.05.2024 08:52:09.832,7.26,24.2,386,0,71
08.05.2024 08:52:41.400,7.25,24.1,397,0,71
08.05.2024 08:52:51.581,7.26,24.2,409,0,71
08.05.2024 08:52:59.914,7.25,24.2,422,0,71
08.05.2024 08:53:22.980,7.26,24.2,434,0,71
08.05.2024 08:53:40.578,7.24,24.2,446,0,71
08.05.2024 08:54:01.595,7.24,24.2,460,0,71
08.05.2024 08:54:41.609,7.24,24.2,473,0,71
08.05.2024 08:55:27.707,7.24,24.2,486,0,71
08.05.2024 08:55:37.676,7.25,24.2,500,0,71
08.05.2024 08:55:45.723,7.24,24.2,512,0,71
08.05.2024 08:56:26.773,7.23,24.2,525,0,71
08.05.2024 08:57:02.380,7.25,24.3,537,0,71
08.05.2024 08:57:07.822,7.24,24.2,549,0,71
08.05.2024 08:57:12.821,7.24,24.2,561,0,71
08.05.2024 08:57:23.286,7.23,24.2,579,0,71
08.05.2024 08:57:30.105,7.24,24.2,563,0,71
08.05.2024 08:57:34.135,7.23,24.2,575,0,71
08.05.2024 08:58:05.934,7.24,24.3,561,0,71
08.05.2024 08:58:13.769,7.25,24.3,550,0,71
08.05.2024 08:58:29.350,7.24,24.3,506,0,71
08.05.2024 08:58:30.417,7.24,24.3,493,0,71
08.05.2024 08:58:33.901,7.23,24.2,427,0,71
08.05.2024 08:58:35.990,7.23,24.3,352,0,71
08.05.2024 08:58:36.299,7.24,24.3,316,0,71
08.05.2024 08:58:38.599,7.24,24.3,366,0,71
08.05.2024 08:58:39.753,7.24,24.3,487,0,71
08.05.2024 08:58:40.851,7.24,24.3,559,0,71
08.05.2024 08:58:44.500,7.23,24.2,529,0,71
08.05.2024 08:58:50.552,7.24,24.3,503,0,71
08.05.2024 08:58:52.320,7.24,24.3,536,0,71
08.05.2024 08:58:53.599,7.23,24.2,472,0,71
08.05.2024 08:58:54.816,7.24,24.3,414,0,71
08.05.2024 08:58:56.820,7.24,24.3,326,0,71
08.05.2024 08:58:57.165,7.23,24.2,274,0,71
08.05.2024 08:58:59.233,7.23,24.2,261,0,71
08.05.2024 08:59:08.665,7.23,24.2,277,0,71
08.05.2024 08:59:13.733,7.23,24.2,293,0,71
08.05.2024 08:59:17.400,7.24,24.3,333,0,71
08.05.2024 08:59:18.832,7.24,24.3,347,0,71
08.05.2024 08:59:21.834,7.23,24.2,449,0,71
08.05.2024 08:59:22.950,7.24,24.3,530,0,71
08.05.2024 08:59:25.582,7.24,24.3,454,0,71
08.05.2024 08:59:26.848,7.23,24.2,372,0,71
08.05.2024 08:59:27.964,7.23,24.2,298,0,71
08.05.2024 08:59:29.232,7.24,24.3,262,0,71
08.05.2024 08:59:35.780,7.24,24.3,308,0,71
08.05.2024 08:59:37.650,7.23,24.3,339,0,71
08.05.2024 08:59:38.581,7.23,24.3,413,0,71
08.05.2024 08:59:39.730,7.23,24.2,462,0,71
08.05.2024 08:59:41.148,7.24,24.3,401,0,71
08.05.2024 08:59:47.197,7.23,24.2,350,0,71
08.05.2024 08:59:48.381,7.23,24.2,295,0,71
08.05.2024 08:59:49.848,7.24,24.3,277,0,71
08.05.2024 08:59:56.779,7.23,24.3,260,0,71
08.05.2024 09:00:00.648,7.23,24.2,292,0,71
08.05.2024 09:00:02.296,7.23,24.3,311,0,71
08.05.2024 09:00:05.114,7.23,24.3,285,0,71
08.05.2024 09:00:07.197,7.24,24.3,300,0,71
08.05.2024 09:00:13.364,7.24,24.3,343,0,71
08.05.2024 09:00:14.763,7.24,24.3,354,0,71
08.05.2024 09:00:16.790,7.23,24.3,304,0,71
08.05.2024 09:00:17.663,7.23,24.2,287,0,71
08.05.2024 09:00:19.612,7.24,24.3,269,0,71
08.05.2024 09:00:22.247,7.23,24.2,248,0,71
08.05.2024 09:00:31.346,7.23,24.2,288,0,71
08.05.2024 09:00:34.928,7.24,24.3,268,0,71
08.05.2024 09:00:37.713,7.23,24.3,251,0,71
08.05.2024 09:00:46.178,7.22,24.2,282,0,71
08.05.2024 09:00:49.463,7.23,24.3,263,0,71
08.05.2024 09:00:51.729,7.23,24.2,299,0,71
08.05.2024 09:00:54.444,7.23,24.2,276,0,71
08.05.2024 09:01:01.546,7.23,24.3,259,0,71
08.05.2024 09:01:10.394,7.23,24.2,247,0,71
08.05.2024 09:01:19.328,7.23,24.2,264,0,71
08.05.2024 09:01:22.430,7.23,24.2,280,0,71
08.05.2024 09:01:23.994,7.23,24.2,304,0,71
08.05.2024 09:01:25.911,7.23,24.2,340,0,71
08.05.2024 09:01:27.210,7.23,24.3,385,0,71
08.05.2024 09:01:28.543,7.24,24.3,436,0,71
08.05.2024 09:01:29.793,7.23,24.2,459,0,71
08.05.2024 09:01:31.359,7.23,24.2,400,0,71
08.05.2024 09:01:32.576,7.23,24.3,346,0,71
08.05.2024 09:01:33.976,7.23,24.2,305,0,71
08.05.2024 09:01:35.326,7.23,24.2,280,0,71
08.05.2024 09:01:37.575,7.23,24.2,298,0,71
08.05.2024 09:01:40.660,7.22,24.2,336,0,71
08.05.2024 09:01:43.545,7.23,24.3,357,0,71
08.05.2024 09:01:45.408,7.23,24.3,301,0,71
08.05.2024 09:01:46.677,7.23,24.2,259,0,71
08.05.2024 09:01:49.526,7.22,24.2,247,0,71
08.05.2024 09:01:52.459,7.24,24.3,274,0,71
08.05.2024 09:01:53.875,7.24,24.3,318,0,71
08.05.2024 09:01:55.292,7.22,24.2,346,0,71
08.05.2024 09:01:56.759,7.23,24.2,401,0,71
08.05.2024 09:01:57.943,7.22,24.2,475,0,71
08.05.2024 09:01:59.158,7.23,24.3,518,0,71
08.05.2024 09:02:00.875,7.23,24.3,547,0,71
08.05.2024 09:02:03.825,7.22,24.2,484,0,71
08.05.2024 09:02:05.158,7.23,24.2,462,0,71
08.05.2024 09:02:07.342,7.22,24.2,493,0,71
08.05.2024 09:02:08.641,7.24,24.3,520,0,71
08.05.2024 09:02:10.459,7.23,24.2,447,0,71
08.05.2024 09:02:11.575,7.23,24.2,366,0,71
08.05.2024 09:02:12.792,7.22,24.2,347,0,71
08.05.2024 09:02:14.441,7.23,24.3,380,0,71
08.05.2024 09:02:16.292,7.23,24.2,405,0,71
08.05.2024 09:02:17.790,7.22,24.2,445,0,71
08.05.2024 09:02:19.209,7.23,24.3,503,0,71
08.05.2024 09:02:20.377,7.22,24.2,566,0,71
08.05.2024 09:02:21.907,7.23,24.3,585,0,71
08.05.2024 09:02:29.823,7.22,24.2,565,0,71
08.05.2024 09:02:32.874,7.23,24.2,590,0,71
08.05.2024 09:02:57.789,7.22,24.2,602,0,71
08.05.2024 09:03:27.421,7.22,24.2,621,0,71
08.05.2024 09:03:52.888,7.22,24.2,635,0,71
08.05.2024 09:04:25.153,7.23,24.3,567,0,71
08.05.2024 09:04:26.404,7.23,24.3,557,0,71
08.05.2024 09:04:27.736,7.22,24.3,595,0,71
08.05.2024 09:04:29.186,7.23,24.3,507,0,71
08.05.2024 09:04:30.269,7.22,24.3,452,0,71
08.05.2024 09:04:32.618,7.22,24.2,518,0,71
08.05.2024 09:04:34.953,7.22,24.3,414,0,71
08.05.2024 09:04:37.769,7.23,24.3,284,0,71
08.05.2024 09:04:38.920,7.22,24.3,233,0,71
08.05.2024 09:04:42.470,7.23,24.3,222,0,71
08.05.2024 09:04:46.802,7.22,24.3,244,0,71
08.05.2024 09:04:48.519,7.22,24.3,287,0,71
08.05.2024 09:04:49.969,7.23,24.3,329,0,71
08.05.2024 09:04:52.585,7.23,24.3,312,0,71
08.05.2024 09:04:54.520,7.22,24.3,329,0,71
08.05.2024 09:04:57.586,7.22,24.3,409,0,71
08.05.2024 09:04:58.686,7.23,24.3,516,0,71
08.05.2024 09:05:00.769,7.23,24.3,376,0,71
08.05.2024 09:05:03.302,7.22,24.3,486,0,71
08.05.2024 09:05:04.385,7.22,24.3,592,0,71
08.05.2024 09:05:07.302,7.23,24.3,465,0,71
08.05.2024 09:05:08.368,7.22,24.3,350,0,71
08.05.2024 09:05:10.318,7.21,24.3,422,0,71
08.05.2024 09:05:11.384,7.23,24.3,488,0,71
08.05.2024 09:05:12.667,7.22,24.3,548,0,71
08.05.2024 09:05:13.835,7.22,24.3,615,0,71
08.05.2024 09:05:15.335,7.22,24.3,629,0,71
08.05.2024 09:05:43.217,7.23,24.3,616,0,71
08.05.2024 09:05:58.749,7.22,24.3,602,0,71
08.05.2024 09:06:12.980,7.21,24.3,616,0,71
08.05.2024 09:06:20.948,7.22,24.3,589,0,71
08.05.2024 09:06:22.365,7.22,24.3,577,0,71
08.05.2024 09:06:23.766,7.22,24.3,609,0,71
08.05.2024 09:06:27.565,7.22,24.3,625,0,71
08.05.2024 09:06:51.815,7.21,24.3,638,0,71
08.05.2024 09:06:56.414,7.21,24.3,609,0,71
08.05.2024 09:06:59.279,7.22,24.3,642,0,71
08.05.2024 09:07:04.966,7.22,24.3,619,0,71
08.05.2024 09:07:09.279,7.21,24.3,639,0,71
08.05.2024 09:07:11.513,7.21,24.3,655,0,71
08.05.2024 09:07:13.246,7.22,24.3,533,0,71
08.05.2024 09:07:14.364,7.22,24.4,447,0,71
08.05.2024 09:07:15.546,7.22,24.3,548,0,71
08.05.2024 09:07:16.779,7.21,24.3,599,0,71
08.05.2024 09:07:17.980,7.22,24.4,644,0,71
08.05.2024 09:07:20.279,7.21,24.3,622,0,71
08.05.2024 09:07:22.620,7.21,24.4,647,0,71
08.05.2024 09:07:24.930,7.22,24.4,665,0,71
08.05.2024 09:07:31.279,7.22,24.4,641,0,71
08.05.2024 09:07:32.895,7.22,24.4,600,0,71
08.05.2024 09:07:34.211,7.21,24.4,501,0,71
08.05.2024 09:07:35.295,7.21,24.4,462,0,71
08.05.2024 09:07:36.513,7.21,24.5,534,0,71
08.05.2024 09:07:40.950,7.21,24.4,612,0,71
08.05.2024 09:07:41.279,7.22,24.5,640,0,71
08.05.2024 09:07:45.961,7.22,24.5,657,0,71
08.05.2024 09:07:58.450,7.22,24.6,617,0,71
08.05.2024 09:07:59.262,7.22,24.6,532,0,71
08.05.2024 09:08:00.394,7.22,24.5,443,0,71
08.05.2024 09:08:01.611,7.22,24.6,408,0,71
08.05.2024 09:08:03.944,7.22,24.5,441,0,71
08.05.2024 09:08:05.911,7.22,24.6,404,0,71
08.05.2024 09:08:07.262,7.22,24.6,529,0,71
08.05.2024 09:08:08.345,7.21,24.5,643,0,71
08.05.2024 09:08:09.595,7.22,24.6,657,0,71
08.05.2024 09:08:11.780,7.22,24.6,557,0,71
08.05.2024 09:08:12.177,7.20,24.5,458,0,71
08.05.2024 09:08:14.877,7.21,24.5,396,0,71
08.05.2024 09:08:17.780,7.21,24.5,352,0,71
08.05.2024 09:08:18.243,7.21,24.6,280,0,71
08.05.2024 09:08:19.877,7.22,24.6,334,0,71
08.05.2024 09:08:22.844,7.22,24.6,297,0,71
08.05.2024 09:08:26.161,7.22,24.6,324,0,71
08.05.2024 09:08:31.359,7.21,24.5,310,0,71
08.05.2024 09:08:34.342,7.22,24.6,267,0,71
08.05.2024 09:08:36.293,7.22,24.6,252,0,71
08.05.2024 09:08:40.358,7.22,24.6,376,0,71
08.05.2024 09:08:41.427,7.22,24.6,593,0,71
08.05.2024 09:08:42.528,7.22,24.6,660,0,71
08.05.2024 09:08:44.842,7.22,24.6,674,0,71
08.05.2024 09:09:06.358,7.21,24.6,689,0,71
08.05.2024 09:09:16.424,7.21,24.6,656,0,71
08.05.2024 09:09:17.924,7.20,24.6,686,0,71
08.05.2024 09:09:19.375,7.20,24.6,638,0,71
08.05.2024 09:09:20.558,7.20,24.6,572,0,71
08.05.2024 09:09:21.924,7.22,24.6,663,0,71
08.05.2024 09:09:24.580,7.21,24.6,477,0,71
08.05.2024 09:09:25.160,7.21,24.6,342,0,71
08.05.2024 09:09:26.591,7.21,24.6,394,0,71
08.05.2024 09:09:28.275,7.21,24.6,330,0,71
08.05.2024 09:09:30.891,7.20,24.6,379,0,71
08.05.2024 09:09:32.323,7.21,24.6,470,0,71
08.05.2024 09:09:33.424,7.20,24.6,538,0,71
08.05.2024 09:09:34.674,7.21,24.6,484,0,71
08.05.2024 09:09:36.157,7.20,24.6,587,0,71
08.05.2024 09:09:37.290,7.20,24.5,660,0,71
08.05.2024 09:09:40.207,7.20,24.6,687,0,71
08.05.2024 09:09:54.792,7.21,24.6,638,0,71
08.05.2024 09:09:56.273,7.20,24.6,622,0,71
08.05.2024 09:09:58.600,7.21,24.6,637,0,71
08.05.2024 09:10:00.992,7.21,24.6,673,0,71
08.05.2024 09:10:02.273,7.20,24.6,698,0,71
08.05.2024 09:10:04.673,7.21,24.6,648,0,71
08.05.2024 09:10:06.990,7.20,24.6,702,0,71
08.05.2024 09:10:11.789,7.21,24.6,619,0,71
08.05.2024 09:10:13.438,7.21,24.6,652,0,71
08.05.2024 09:10:14.756,7.20,24.6,582,0,71
08.05.2024 09:10:16.489,7.21,24.6,686,0,71
08.05.2024 09:10:19.772,7.21,24.6,572,0,71
08.05.2024 09:10:20.923,7.20,24.6,443,0,71
08.05.2024 09:10:22.720,7.20,24.6,344,0,71
08.05.2024 09:10:23.322,7.21,24.6,399,0,71
08.05.2024 09:10:24.489,7.20,24.6,548,0,71
08.05.2024 09:10:25.572,7.20,24.6,596,0,71
08.05.2024 09:10:26.721,7.21,24.6,425,0,71
08.05.2024 09:10:27.822,7.20,24.6,329,0,71
08.05.2024 09:10:29.223,7.21,24.6,361,0,71
08.05.2024 09:10:30.588,7.20,24.6,307,0,71
08.05.2024 09:10:31.871,7.21,24.6,282,0,71
08.05.2024 09:10:33.338,7.20,24.6,338,0,71
08.05.2024 09:10:35.105,7.21,24.6,313,0,71
08.05.2024 09:10:36.621,7.21,24.6,491,0,71
08.05.2024 09:10:37.688,7.21,24.6,676,0,71
08.05.2024 09:10:38.770,7.21,24.6,723,0,71
08.05.2024 09:11:12.437,7.20,24.6,683,0,71
08.05.2024 09:11:13.671,7.20,24.6,709,0,71
08.05.2024 09:11:16.104,7.21,24.6,727,0,71
08.05.2024 09:11:18.920,7.21,24.7,688,0,71
08.05.2024 09:11:20.187,7.20,24.6,731,0,71
08.05.2024 09:11:55.552,7.19,24.6,743,0,71
08.05.2024 09:12:07.250,7.20,24.7,702,0,71
08.05.2024 09:12:08.835,7.20,24.7,690,0,71
08.05.2024 09:12:10.384,7.19,24.7,732,0,71
08.05.2024 09:12:13.318,7.20,24.7,747,0,71
08.05.2024 09:12:34.351,7.20,24.7,710,0,71
08.05.2024 09:12:36.490,7.20,24.7,739,0,71
08.05.2024 09:12:37.717,7.21,24.7,758,0,71
08.05.2024 09:12:39.151,7.20,24.7,719,0,71
08.05.2024 09:12:40.617,7.20,24.7,762,0,71
08.05.2024 09:12:44.349,7.20,24.7,706,0,71
08.05.2024 09:12:46.799,7.20,24.7,483,0,71
08.05.2024 09:12:47.851,7.20,24.7,318,0,71
08.05.2024 09:12:49.200,7.20,24.7,302,0,71
08.05.2024 09:12:53.660,7.19,24.7,282,0,71
08.05.2024 09:12:55.966,7.20,24.7,269,0,71
08.05.2024 09:13:00.882,7.20,24.7,255,0,71
08.05.2024 09:13:12.950,7.19,24.7,243,0,71
08.05.2024 09:13:37.582,7.20,24.7,256,0,71
08.05.2024 09:13:44.810,7.20,24.7,273,0,71
08.05.2024 09:13:45.717,7.19,24.7,307,0,71
08.05.2024 09:13:47.131,7.19,24.7,355,0,71
08.05.2024 09:13:49.131,7.20,24.7,308,0,71
08.05.2024 09:13:50.496,7.19,24.7,277,0,71
08.05.2024 09:13:55.746,7.20,24.7,318,0,71
08.05.2024 09:13:56.914,7.20,24.7,411,0,71
08.05.2024 09:13:58.114,7.20,24.8,449,0,71
08.05.2024 09:13:59.346,7.19,24.7,528,0,71
08.05.2024 09:14:00.530,7.19,24.7,587,0,71
08.05.2024 09:14:03.265,7.20,24.7,550,0,71
08.05.2024 09:14:05.897,7.19,24.7,615,0,71
08.05.2024 09:14:07.300,7.20,24.7,655,0,71
08.05.2024 09:14:08.579,7.20,24.7,509,0,71
08.05.2024 09:14:09.630,7.20,24.7,372,0,71
08.05.2024 09:14:10.880,7.19,24.7,575,0,71
08.05.2024 09:14:11.963,7.19,24.7,706,0,71
08.05.2024 09:14:13.378,7.19,24.7,733,0,71
08.05.2024 09:14:43.394,7.19,24.7,744,0,71
08.05.2024 09:14:46.461,7.19,24.7,731,0,71
08.05.2024 09:14:49.345,7.20,24.8,746,0,71
08.05.2024 09:14:56.528,7.19,24.7,645,0,71
08.05.2024 09:14:57.628,7.20,24.8,527,0,71
08.05.2024 09:14:59.427,7.19,24.7,603,0,71
08.05.2024 09:15:02.161,7.20,24.8,544,0,71
08.05.2024 09:15:03.762,7.20,24.8,591,0,71
08.05.2024 09:15:05.744,7.19,24.7,456,0,71
08.05.2024 09:15:06.861,7.19,24.7,405,0,71
08.05.2024 09:15:10.293,7.20,24.8,580,0,71
08.05.2024 09:15:12.344,7.19,24.7,566,0,71
08.05.2024 09:15:13.460,7.18,24.7,676,0,71
08.05.2024 09:15:16.545,7.19,24.7,556,0,71
08.05.2024 09:15:17.611,7.19,24.7,439,0,71
08.05.2024 09:15:18.759,7.19,24.7,355,0,71
08.05.2024 09:15:19.895,7.19,24.7,288,0,71
08.05.2024 09:15:21.345,7.20,24.8,269,0,71
08.05.2024 09:15:30.410,7.19,24.8,253,0,71
08.05.2024 09:16:29.507,7.20,24.8,265,0,71
