timestring,FLOW.OF.ALGAE,FLOW.OF.CO2,PAR.1,PAR.2,PRESSURE,SPEED,SUM.OF.WATER,TEMPERATURE,THICKNESS.OF.ALGAE,TURBIDITY,VOLUME.IN.TANK,pCO2,pH,pO2,TURBIDITY.diff
18.06.2024 16:50:00.000,15.231481,0.23234955,1.38888884,351.38889,14.477431,85.28398,4578.115,30.465856,5.5994786,2.4204243,52.102944,4.9943488,2.5270127,7.0633857,0.0363149
18.06.2024 17:00:00.000,15.394675,0.196469901,1.38888884,332.63889,14.605905,85.779015,4580.2774,30.031829,5.5582399,2.4300498,51.654125,4.9397938,2.525467,7.1256616,0.0096255
18.06.2024 17:10:00.000,15.044559,0.214699071,0.95486114,321.00697,14.282985,84.646102,4581.018,29.528355,5.6613065,2.4213222,54.514766,4.9901781,2.5209477,7.2231541,-0.0087276
18.06.2024 17:20:00.000,14.803819,0.350405098,0.8680556,309.11459,14.178819,83.959406,4581.018,29.100117,5.7551823,2.4659326,54.803219,4.8171957,2.5164163,7.2885691,0.0446104
18.06.2024 17:30:00.000,14.70081,0.263020828,0.8680556,257.5521,14.074652,83.631739,4581.018,28.732638,5.5769167,2.4994414,54.21918,4.9187902,2.5132231,7.3242777,0.0335088
18.06.2024 17:40:00.000,14.43287,0.201388878,0.8680556,286.37154,13.881945,83.051725,4581.018,28.229167,5.5922173,2.5492314,54.50802,5.1212629,2.5086666,7.4315642,0.04979
18.06.2024 17:50:00.000,14.50347,0.292245351,0.8680556,254.86112,13.901043,83.107802,4581.018,27.835647,5.7103581,2.6254374,51.880794,5.0025535,2.5032602,7.5235608,0.076206
18.06.2024 18:00:00.000,13.997683,0.346064827,0.52083336,161.45833,13.612846,81.918582,4581.018,27.230903,5.4406186,2.6533596,54.86404,4.8717482,2.4984388,7.5941031,0.0279222
18.06.2024 18:10:00.000,13.422453,0.205150455,0.08680556,139.06251,13.197916,80.360302,4581.018,26.57118,5.5892236,2.6721562,58.402705,5.0863053,2.4923853,7.7001588,0.0187966
18.06.2024 18:20:00.000,13.273726,0.164351852,0.69444448,146.87499,13.177083,80.044232,4581.018,26.004051,5.5341973,2.720827,58.059133,5.1933675,2.4883696,7.8553436,0.0486708
18.06.2024 18:30:00.000,13.249421,0.374999997,0.8680556,150.95484,13.114584,79.838484,4581.018,25.624998,5.5584022,2.7576968,56.836478,4.7824394,2.4896947,7.9531805,0.0368698
18.06.2024 18:40:00.000,13.307871,0.233217575,0,110.677087,13.166667,79.993184,4581.018,25.309607,5.7320719,2.7923001,54.953024,4.9913461,2.4835842,8.0140694,0.0346033
18.06.2024 18:50:00.000,12.994211,0.126446759,0,76.388891,12.967015,79.139832,4581.018,24.973958,5.6920112,2.8348422,57.053197,5.2772781,2.4805788,8.0400986,0.0425421
18.06.2024 19:00:00.000,13.2581,0.364583317,0,85.850695,13.232639,79.846684,4581.018,24.759838,5.7527722,2.9228384,53.317463,4.7786507,2.4846784,8.0960843,0.0879962
18.06.2024 19:10:00.000,13.454282,0.227430555,0,86.54514,13.343751,80.50775,4582.109,24.565974,5.6346846,2.9309991,51.542024,4.9787436,2.4847583,8.1691788,0.0081607
18.06.2024 19:20:00.000,13.531249,0.165219895,0,68.402779,13.413194,80.77884,4583.1102,24.369214,5.4055965,2.9299768,51.726499,5.216521,2.483255,8.2083987,-0.0010223
18.06.2024 19:30:00.000,13.795718,0.303240744,0,54.340281,13.626736,81.507858,4584.9118,24.256366,5.4724507,2.9196817,52.207418,4.8940843,2.4862071,8.2116608,-0.0102951
18.06.2024 19:40:00.000,13.729744,0.28125001,0,47.13542,13.586806,81.192123,4586.0528,24.062498,5.6124596,2.8951495,53.670551,4.8813077,2.48695,8.2620488,-0.0245322
